Date,Open,High,Low,Close,Adj Close,Volume
2016-07-08,145.979996,145.979996,145.979996,145.979996,144.457993,1600
2016-07-11,145.979996,145.979996,145.979996,145.979996,144.457993,0
2016-07-12,145.979996,145.979996,145.979996,145.979996,144.457993,0
2016-07-13,145.979996,145.979996,145.979996,145.979996,144.457993,0
2016-07-14,145.979996,145.979996,145.979996,145.979996,144.457993,0
2016-07-15,145.979996,145.979996,145.979996,145.979996,144.457993,0
2016-07-18,145.979996,145.979996,145.979996,145.979996,144.457993,0
2016-07-19,145.979996,145.979996,145.979996,145.979996,144.457993,0
2016-07-20,145.979996,145.979996,145.979996,145.979996,144.457993,0
2016-07-21,145.979996,145.979996,145.979996,145.979996,144.457993,0
2016-07-22,143.080002,143.080002,143.080002,143.080002,141.588242,3200
2016-07-25,143.080002,143.080002,143.080002,143.080002,141.588242,0
2016-07-26,143.080002,143.080002,143.080002,143.080002,141.588242,0
2016-07-27,143.080002,143.080002,143.080002,143.080002,141.588242,0
2016-07-28,143.080002,143.080002,143.080002,143.080002,141.588242,0
2016-07-29,143.080002,143.080002,143.080002,143.080002,141.588242,0
2016-08-01,143.080002,143.080002,143.080002,143.080002,141.588242,0
2016-08-02,143.080002,143.080002,143.080002,143.080002,141.588242,0
2016-08-03,143.080002,143.080002,143.080002,143.080002,141.588242,0
2016-08-04,143.080002,143.080002,143.080002,143.080002,141.588242,0
2016-08-05,143.080002,143.080002,143.080002,143.080002,141.588242,0
2016-08-08,143.080002,143.080002,143.080002,143.080002,141.588242,0
2016-08-09,143.080002,143.080002,143.080002,143.080002,141.588242,0
2016-08-10,143.080002,143.080002,143.080002,143.080002,141.588242,0
2016-08-11,143.080002,143.080002,143.080002,143.080002,141.588242,0
2016-08-12,143.080002,143.080002,143.080002,143.080002,141.588242,0
2016-08-15,null,null,null,null,null,null
2016-08-16,null,null,null,null,null,null
2016-08-17,null,null,null,null,null,null
2016-08-18,null,null,null,null,null,null
2016-08-19,139.570007,139.570007,139.570007,139.570007,138.114838,100
2016-08-22,139.570007,139.570007,139.570007,139.570007,138.114838,0
2016-08-23,139.570007,139.570007,139.570007,139.570007,138.114838,0
2016-08-24,139.570007,139.570007,139.570007,139.570007,138.114838,0
2016-08-25,139.570007,139.570007,139.570007,139.570007,138.114838,0
