Date,Open,High,Low,Close,Adj Close,Volume
2014-08-06,1270.000000,1270.000000,1258.000000,1258.000000,1258.000000,27
2014-08-07,1259.010010,1270.000000,1256.000000,1256.099976,1256.099976,95
2014-08-08,1256.109985,1257.000000,1256.099976,1257.000000,1257.000000,19
2014-08-11,1265.000000,1275.000000,1256.000000,1275.000000,1275.000000,78
2014-08-12,1260.199951,1260.199951,1260.099976,1260.099976,1260.099976,7
2014-08-13,1275.000000,1285.000000,1275.000000,1285.000000,1285.000000,35
2014-08-14,1300.000000,1300.000000,1300.000000,1300.000000,1300.000000,62
2014-08-15,1275.000000,1305.000000,1275.000000,1305.000000,1305.000000,23
2014-08-18,1325.000000,1325.000000,1320.000000,1320.000000,1320.000000,6
2014-08-19,1319.000000,1320.000000,1300.000000,1300.000000,1300.000000,73
2014-08-20,1305.000000,1305.000000,1305.000000,1305.000000,1305.000000,5
2014-08-21,1309.989990,1309.989990,1260.000000,1260.000000,1260.000000,228
2014-08-22,1300.000000,1300.000000,1280.000000,1280.000000,1280.000000,28
2014-08-25,1275.000000,1289.989990,1265.050049,1289.989990,1289.989990,158
2014-08-26,1289.989990,1299.900024,1285.010010,1285.010010,1285.010010,25
2014-08-27,1290.000000,1299.900024,1290.000000,1297.000000,1297.000000,36
2014-08-28,1290.000000,1300.000000,1290.000000,1297.500000,1297.500000,199
2014-08-29,1297.500000,1297.500000,1297.500000,1297.500000,1297.500000,81
2014-09-01,1299.000000,1299.000000,1299.000000,1299.000000,1299.000000,2
2014-09-02,1291.000000,1320.000000,1290.000000,1320.000000,1320.000000,31
2014-09-03,1320.000000,1320.000000,1320.000000,1320.000000,1320.000000,0
2014-09-04,1315.000000,1315.000000,1315.000000,1315.000000,1315.000000,42
2014-09-05,1310.000000,1310.000000,1300.000000,1300.000000,1300.000000,249
2014-09-08,1310.000000,1310.000000,1300.000000,1310.000000,1310.000000,30
2014-09-09,1316.500000,1316.500000,1315.000000,1315.000000,1315.000000,34
2014-09-10,1315.000000,1315.000000,1300.000000,1315.000000,1315.000000,252
2014-09-11,1316.500000,1316.599976,1316.479980,1316.599976,1316.599976,24
2014-09-12,1313.000000,1319.000000,1313.000000,1319.000000,1319.000000,270
2014-09-15,1318.989990,1319.000000,1306.170044,1319.000000,1319.000000,65
2014-09-16,1319.000000,1321.000000,1318.989990,1321.000000,1321.000000,170
2014-09-17,1320.000000,1320.000000,1311.020020,1319.989990,1319.989990,5
2014-09-18,1319.989990,1321.000000,1319.989990,1319.989990,1319.989990,44
2014-09-19,1319.989990,1322.000000,1319.989990,1322.000000,1322.000000,43
2014-09-22,1322.000000,1322.500000,1312.060059,1312.060059,1312.060059,52
2014-09-23,1312.020020,1321.500000,1310.000000,1321.500000,1321.500000,94
2014-09-24,1320.000000,1322.000000,1320.000000,1322.000000,1322.000000,150
2014-09-25,1322.349976,1334.900024,1322.349976,1333.900024,1333.900024,83
2014-09-26,1328.949951,1333.900024,1320.000000,1321.020020,1321.020020,199
2014-09-29,1320.010010,1330.000000,1320.000000,1320.000000,1320.000000,246
2014-09-30,1330.000000,1334.020020,1330.000000,1334.020020,1334.020020,167
2014-10-01,1324.680054,1334.000000,1320.000000,1334.000000,1334.000000,79
2014-10-02,1340.000000,1340.000000,1330.020020,1338.489990,1338.489990,36
2014-10-03,1330.010010,1339.000000,1325.000000,1339.000000,1339.000000,291
2014-10-06,1339.000000,1339.000000,1339.000000,1339.000000,1339.000000,0
2014-10-07,1339.000000,1340.000000,1337.989990,1339.000000,1339.000000,303
2014-10-08,1338.000000,1340.000000,1338.000000,1340.000000,1340.000000,15
2014-10-09,1340.000000,1341.000000,1339.989990,1341.000000,1341.000000,75
2014-10-10,1341.000000,1341.000000,1341.000000,1341.000000,1341.000000,6
2014-10-13,1338.000000,1338.000000,1332.000000,1335.000000,1335.000000,44
2014-10-14,1335.020020,1341.939941,1335.010010,1341.939941,1341.939941,19
2014-10-15,1342.000000,1343.000000,1336.609985,1343.000000,1343.000000,44
2014-10-16,1342.500000,1344.000000,1342.500000,1344.000000,1344.000000,48
2014-10-17,1342.989990,1345.000000,1342.989990,1345.000000,1345.000000,11
2014-10-20,1345.000000,1345.000000,1345.000000,1345.000000,1345.000000,0
2014-10-21,1345.000000,1345.000000,1345.000000,1345.000000,1345.000000,330
2014-10-22,1345.000000,1346.000000,1345.000000,1346.000000,1346.000000,60
2014-10-23,1340.069946,1346.000000,1340.040039,1344.000000,1344.000000,25
2014-10-24,1344.000000,1346.000000,1343.989990,1346.000000,1346.000000,44
2014-10-27,1346.000000,1348.000000,1345.000000,1345.000000,1345.000000,72
2014-10-28,1340.000000,1347.750000,1330.000000,1340.000000,1340.000000,102
2014-10-29,1335.000000,1339.000000,1335.000000,1335.000000,1335.000000,49
2014-10-30,1331.109985,1340.000000,1330.000000,1340.000000,1340.000000,196
2014-10-31,1340.000000,1345.000000,1340.000000,1340.000000,1340.000000,454
2014-11-03,1300.099976,1340.000000,1300.099976,1340.000000,1340.000000,62
2014-11-04,1335.000000,1335.000000,1335.000000,1335.000000,1335.000000,42
2014-11-05,1335.000000,1335.000000,1300.000000,1305.020020,1305.020020,108
2014-11-06,1330.000000,1330.000000,1300.000000,1300.000000,1300.000000,208
2014-11-07,1300.000000,1320.000000,1300.000000,1300.000000,1300.000000,60
2014-11-10,1300.000000,1320.000000,1295.109985,1295.109985,1295.109985,18
2014-11-11,1317.989990,1318.000000,1300.000000,1310.000000,1310.000000,28
2014-11-12,1309.969971,1315.300049,1274.989990,1275.000000,1275.000000,331
2014-11-13,1294.609985,1304.459961,1290.000000,1291.459961,1291.459961,200
2014-11-14,1291.459961,1291.459961,1277.000000,1277.000000,1277.000000,54
2014-11-17,1285.099976,1290.000000,1285.000000,1285.000000,1285.000000,41
2014-11-18,1285.000000,1290.000000,1285.000000,1285.000000,1285.000000,90
2014-11-19,1285.010010,1290.000000,1285.000000,1285.000000,1285.000000,73
2014-11-21,1285.000000,1298.000000,1278.579956,1298.000000,1298.000000,95
2014-11-24,1278.599976,1280.000000,1272.180054,1280.000000,1280.000000,240
2014-11-25,1273.880005,1285.000000,1256.000000,1280.000000,1280.000000,39
2014-11-26,1299.500000,1299.500000,1271.000000,1280.000000,1280.000000,43
2014-11-27,1280.000000,1280.500000,1280.000000,1280.000000,1280.000000,35
