Date,Open,High,Low,Close,Adj Close,Volume
2016-05-02,104.000000,104.000000,104.000000,104.000000,104.000000,0
2016-05-03,104.000000,104.000000,104.000000,104.000000,104.000000,0
2016-05-04,104.000000,104.000000,104.000000,104.000000,104.000000,0
2016-05-05,104.000000,104.000000,104.000000,104.000000,104.000000,0
2016-05-06,104.000000,104.000000,104.000000,104.000000,104.000000,0
2016-05-09,104.000000,104.000000,104.000000,104.000000,104.000000,0
2016-05-10,104.000000,104.000000,104.000000,104.000000,104.000000,0
2016-05-11,104.000000,104.000000,104.000000,104.000000,104.000000,0
2016-05-12,104.000000,104.000000,104.000000,104.000000,104.000000,0
2016-05-13,104.000000,104.000000,104.000000,104.000000,104.000000,0
2016-05-16,96.900002,96.900002,96.900002,96.900002,96.900002,2100
2016-05-17,96.900002,96.900002,96.900002,96.900002,96.900002,0
2016-05-18,96.900002,96.900002,96.900002,96.900002,96.900002,0
2016-05-19,96.900002,96.900002,96.900002,96.900002,96.900002,0
2016-05-20,96.900002,96.900002,96.900002,96.900002,96.900002,0
2016-05-23,96.900002,96.900002,96.900002,96.900002,96.900002,0
2016-05-24,96.900002,96.900002,96.900002,96.900002,96.900002,0
2016-05-25,96.900002,96.900002,96.900002,96.900002,96.900002,0
2016-05-27,96.900002,96.900002,96.900002,96.900002,96.900002,0
2016-05-30,96.900002,96.900002,96.900002,96.900002,96.900002,0
2016-05-31,111.750000,111.750000,111.750000,111.750000,111.750000,6200
2016-06-01,111.750000,111.750000,111.750000,111.750000,111.750000,0
2016-06-02,111.750000,111.750000,111.750000,111.750000,111.750000,0
2016-06-03,111.750000,111.750000,111.750000,111.750000,111.750000,0
2016-06-06,111.750000,111.750000,111.750000,111.750000,111.750000,0
2016-06-07,111.750000,111.750000,111.750000,111.750000,111.750000,0
2016-06-08,111.750000,111.750000,111.750000,111.750000,111.750000,0
2016-06-09,111.750000,111.750000,111.750000,111.750000,111.750000,0
2016-06-10,111.750000,111.750000,111.750000,111.750000,111.750000,0
2016-06-13,111.750000,111.750000,111.750000,111.750000,111.750000,0
2016-06-14,111.750000,111.750000,111.750000,111.750000,111.750000,0
2016-06-15,111.750000,111.750000,111.750000,111.750000,111.750000,0
2016-06-16,111.750000,111.750000,111.750000,111.750000,111.750000,0
2016-06-17,111.750000,111.750000,111.750000,111.750000,111.750000,0
2016-06-20,111.750000,111.750000,111.750000,111.750000,111.750000,0
2016-06-21,96.300003,96.300003,96.300003,96.300003,96.300003,1700
2016-06-22,96.300003,96.300003,96.300003,96.300003,96.300003,0
2016-06-23,96.300003,96.300003,96.300003,96.300003,96.300003,0
2016-06-24,96.300003,96.300003,96.300003,96.300003,96.300003,0
2016-06-27,96.300003,96.300003,96.300003,96.300003,96.300003,0
2016-06-28,96.300003,96.300003,96.300003,96.300003,96.300003,0
2016-06-29,96.300003,96.300003,96.300003,96.300003,96.300003,0
2016-06-30,96.300003,96.300003,96.300003,96.300003,96.300003,0
2016-07-01,96.300003,96.300003,96.300003,96.300003,96.300003,0
2016-07-04,96.300003,96.300003,96.300003,96.300003,96.300003,0
2016-07-05,96.300003,96.300003,96.300003,96.300003,96.300003,0
2016-07-06,96.300003,96.300003,96.300003,96.300003,96.300003,0
2016-07-07,83.800003,83.800003,83.800003,83.800003,83.800003,1100
2016-07-08,83.800003,83.800003,83.800003,83.800003,83.800003,1100
2016-07-11,83.800003,83.800003,83.800003,83.800003,83.800003,0
2016-07-12,83.800003,83.800003,83.800003,83.800003,83.800003,0
2016-07-13,86.199997,86.199997,86.199997,86.199997,86.199997,500
2016-07-14,86.199997,86.199997,86.199997,86.199997,86.199997,0
2016-07-15,86.199997,86.199997,86.199997,86.199997,86.199997,0
2016-07-18,86.199997,86.199997,86.199997,86.199997,86.199997,0
2016-07-19,86.199997,86.199997,86.199997,86.199997,86.199997,0
2016-07-20,86.199997,86.199997,86.199997,86.199997,86.199997,0
2016-07-21,91.099998,91.099998,91.099998,91.099998,91.099998,5700
2016-07-22,91.099998,91.099998,91.099998,91.099998,91.099998,0
2016-07-25,92.830002,92.830002,92.830002,92.830002,92.830002,6000
2016-07-26,92.830002,92.830002,92.830002,92.830002,92.830002,6000
2016-07-27,92.830002,92.830002,92.830002,92.830002,92.830002,0
2016-07-28,92.830002,92.830002,92.830002,92.830002,92.830002,0
2016-07-29,92.830002,92.830002,92.830002,92.830002,92.830002,0
2016-08-01,92.830002,92.830002,92.830002,92.830002,92.830002,0
2016-08-02,92.830002,92.830002,92.830002,92.830002,92.830002,0
2016-08-03,92.830002,92.830002,92.830002,92.830002,92.830002,0
2016-08-04,92.830002,92.830002,92.830002,92.830002,92.830002,0
2016-08-05,92.830002,92.830002,92.830002,92.830002,92.830002,0
2016-08-08,95.089996,95.089996,95.089996,95.089996,95.089996,800
2016-08-09,95.089996,95.089996,95.089996,95.089996,95.089996,0
2016-08-10,95.089996,95.089996,95.089996,95.089996,95.089996,0
2016-08-11,95.089996,95.089996,95.089996,95.089996,95.089996,0
2016-08-12,95.089996,95.089996,95.089996,95.089996,95.089996,0
2016-08-15,95.089996,95.089996,95.089996,95.089996,95.089996,0
2016-08-16,95.089996,95.089996,95.089996,95.089996,95.089996,0
2016-08-17,95.089996,95.089996,95.089996,95.089996,95.089996,0
2016-08-18,95.089996,95.089996,95.089996,95.089996,95.089996,0
2016-08-19,95.089996,95.089996,95.089996,95.089996,95.089996,0
2016-08-22,95.089996,95.089996,95.089996,95.089996,95.089996,0
2016-08-23,95.089996,95.089996,95.089996,95.089996,95.089996,0
2016-08-24,97.629997,97.629997,97.629997,97.629997,97.629997,4000
2016-08-25,97.629997,97.629997,97.629997,97.629997,97.629997,0
2016-08-26,97.629997,97.629997,97.629997,97.629997,97.629997,0
2016-08-29,97.629997,97.629997,97.629997,97.629997,97.629997,0
2016-08-30,97.629997,97.629997,97.629997,97.629997,97.629997,0
