Date,Open,High,Low,Close,Adj Close,Volume
2012-02-15,133.800003,133.800003,133.800003,133.800003,121.719795,3500
2012-02-16,133.800003,133.800003,133.800003,133.800003,122.166367,0
2012-02-17,133.800003,133.800003,133.800003,133.800003,122.166367,0
2012-02-23,133.800003,133.800003,133.800003,133.800003,122.166367,0
2012-02-24,133.800003,133.800003,133.800003,133.800003,122.166367,0
2012-02-27,133.800003,133.800003,133.800003,133.800003,122.166367,0
2012-02-28,133.800003,133.800003,133.800003,133.800003,122.166367,0
2012-02-29,133.800003,133.800003,133.800003,133.800003,122.166367,0
2012-03-01,133.800003,133.800003,133.800003,133.800003,122.166367,0
2012-03-02,133.800003,133.800003,133.800003,133.800003,122.166367,0
2012-03-05,133.800003,133.800003,133.800003,133.800003,122.166367,0
2012-03-06,133.800003,133.800003,133.800003,133.800003,122.166367,0
2012-03-07,133.800003,133.800003,133.800003,133.800003,122.166367,0
2012-03-08,133.800003,133.800003,133.800003,133.800003,122.166367,0
2012-03-09,133.800003,133.800003,133.800003,133.800003,122.166367,0
2012-03-12,133.800003,133.800003,133.800003,133.800003,122.166367,0
2012-03-13,133.800003,133.800003,133.800003,133.800003,122.166367,0
2012-03-14,133.800003,133.800003,133.800003,133.800003,122.166367,0
2012-03-15,133.800003,133.800003,133.800003,133.800003,122.166367,0
2012-03-16,133.800003,133.800003,133.800003,133.800003,122.166367,0
2012-03-19,133.800003,133.800003,133.800003,133.800003,122.166367,0
2012-03-20,133.800003,133.800003,133.800003,133.800003,122.166367,0
2012-03-21,133.800003,133.800003,133.800003,133.800003,122.166367,0
2012-03-22,133.800003,133.800003,133.800003,133.800003,122.166367,0
2012-03-23,133.800003,133.800003,133.800003,133.800003,122.166367,0
2012-03-26,133.800003,133.800003,133.800003,133.800003,122.166367,0
2012-03-27,133.800003,133.800003,133.800003,133.800003,122.166367,0
2012-03-28,133.800003,133.800003,133.800003,133.800003,122.166367,0
2012-03-29,133.800003,133.800003,133.800003,133.800003,122.166367,0
2012-03-30,133.800003,133.800003,133.800003,133.800003,122.166367,0
2012-04-02,133.800003,133.800003,133.800003,133.800003,122.166367,0
2012-04-03,133.800003,133.800003,133.800003,133.800003,122.166367,0
2012-04-04,133.800003,133.800003,133.800003,133.800003,122.166367,0
2012-04-05,133.800003,133.800003,133.800003,133.800003,122.166367,0
2012-04-09,133.800003,133.800003,133.800003,133.800003,122.166367,0
2012-04-10,133.800003,133.800003,133.800003,133.800003,122.166367,0
2012-04-11,133.800003,133.800003,133.800003,133.800003,122.166367,0
2012-04-12,133.800003,133.800003,133.800003,133.800003,122.166367,0
2012-04-13,133.800003,133.800003,133.800003,133.800003,122.166367,0
2012-04-16,133.800003,133.800003,133.800003,133.800003,122.166367,0
2012-04-17,133.800003,133.800003,133.800003,133.800003,122.166367,0
2012-04-18,133.800003,133.800003,133.800003,133.800003,122.166367,0
2012-04-19,133.800003,133.800003,133.800003,133.800003,122.166367,0
2012-04-20,133.800003,133.800003,133.800003,133.800003,122.166367,0
2012-04-23,133.800003,133.800003,133.800003,133.800003,122.166367,0
2012-04-24,133.800003,133.800003,133.800003,133.800003,122.166367,0
2012-04-25,133.800003,133.800003,133.800003,133.800003,122.166367,0
2012-04-26,133.800003,133.800003,133.800003,133.800003,122.166367,0
2012-04-27,139.000000,139.000000,139.000000,139.000000,126.914238,3500
2012-04-30,139.000000,139.000000,139.000000,139.000000,126.914238,0
2012-05-02,139.000000,139.000000,139.000000,139.000000,126.914238,0
2012-05-03,139.000000,139.000000,139.000000,139.000000,126.914238,0
2012-05-04,139.000000,139.000000,139.000000,139.000000,126.914238,0
2012-05-07,139.000000,139.000000,139.000000,139.000000,126.914238,0
2012-05-08,139.000000,139.000000,139.000000,139.000000,126.914238,0
2012-05-09,139.000000,139.000000,139.000000,139.000000,126.914238,0
2012-05-10,139.000000,139.000000,139.000000,139.000000,126.914238,0
2012-05-11,139.000000,139.000000,139.000000,139.000000,126.914238,0
2012-05-14,139.000000,139.000000,139.000000,139.000000,126.914238,0
2012-05-15,139.000000,139.000000,139.000000,139.000000,126.914238,0
