Date,Open,High,Low,Close,Adj Close,Volume
2012-04-13,118.500000,118.500000,118.500000,118.500000,110.922066,300
2012-04-16,null,null,null,null,null,null
2012-04-17,118.500000,118.500000,118.500000,118.500000,110.922066,0
2012-04-18,118.500000,118.500000,118.500000,118.500000,110.922066,0
2012-04-19,118.500000,118.500000,118.500000,118.500000,110.922066,0
2012-04-20,118.500000,118.500000,118.500000,118.500000,110.922066,0
2012-04-23,118.500000,118.500000,118.500000,118.500000,110.922066,0
2012-04-24,118.500000,118.500000,118.500000,118.500000,110.922066,0
2012-04-25,118.500000,118.500000,118.500000,118.500000,110.922066,0
2012-04-26,118.500000,118.500000,118.500000,118.500000,110.922066,0
2012-04-27,118.500000,118.500000,118.500000,118.500000,110.922066,0
2012-04-30,118.500000,118.500000,118.500000,118.500000,110.922066,0
2012-05-02,118.500000,126.669998,118.500000,126.669998,118.569611,300
2012-05-03,126.669998,126.669998,126.669998,126.669998,118.569611,0
2012-05-04,126.669998,126.669998,126.669998,126.669998,118.569611,0
2012-05-07,126.669998,126.669998,126.669998,126.669998,118.569611,0
2012-05-08,126.669998,126.669998,126.669998,126.669998,118.569611,0
2012-05-09,126.669998,126.669998,126.669998,126.669998,118.569611,0
2012-05-10,126.669998,126.669998,126.669998,126.669998,118.569611,0
2012-05-11,126.669998,126.669998,126.669998,126.669998,118.569611,0
2012-05-14,126.669998,126.669998,126.669998,126.669998,118.569611,0
2012-05-15,126.669998,126.669998,126.669998,126.669998,118.569611,0
2012-05-16,126.669998,126.669998,126.669998,126.669998,118.569611,0
2012-05-17,126.669998,126.669998,126.669998,126.669998,118.569611,0
2012-05-18,127.750000,127.750000,127.750000,127.750000,119.580536,12000
2012-05-21,127.750000,127.750000,127.750000,127.750000,119.580536,0
2012-05-22,131.850006,131.850006,131.850006,131.850006,123.418365,100
2012-05-23,131.850006,131.850006,131.850006,131.850006,123.418365,0
2012-05-24,127.930000,127.930000,127.930000,127.930000,120.903839,100
2012-05-25,124.550003,124.550003,124.550003,124.550003,117.709473,100
2012-05-28,124.550003,124.550003,124.550003,124.550003,117.709473,0
2012-05-29,124.550003,124.550003,124.550003,124.550003,117.709473,0
2012-05-30,124.550003,124.550003,124.550003,124.550003,117.709473,0
2012-05-31,126.440002,126.440002,126.440002,126.440002,119.495667,100
2012-06-01,126.900002,126.900002,126.900002,126.900002,119.930412,200
2012-06-04,126.900002,126.900002,126.900002,126.900002,119.930412,0
2012-06-05,126.900002,126.900002,126.900002,126.900002,119.930412,0
2012-06-06,126.900002,126.900002,126.900002,126.900002,119.930412,0
2012-06-08,126.900002,126.900002,126.900002,126.900002,119.930412,0
2012-06-11,126.900002,126.900002,126.900002,126.900002,119.930412,0
2012-06-12,126.900002,126.900002,126.900002,126.900002,119.930412,0
2012-06-13,133.000000,133.000000,133.000000,133.000000,125.695374,100
2012-06-14,133.000000,133.000000,133.000000,133.000000,125.695374,0
2012-06-15,133.000000,133.000000,133.000000,133.000000,125.695374,0
2012-06-18,133.000000,133.000000,133.000000,133.000000,125.695374,0
2012-06-19,133.000000,133.000000,133.000000,133.000000,125.695374,0
2012-06-20,133.000000,133.000000,133.000000,133.000000,125.695374,0
2012-06-21,133.000000,133.000000,133.000000,133.000000,125.695374,0
2012-06-22,133.000000,133.000000,133.000000,133.000000,125.695374,0
2012-06-25,133.000000,133.000000,133.000000,133.000000,125.695374,0
2012-06-26,133.000000,133.000000,133.000000,133.000000,125.695374,0
2012-06-27,133.000000,133.000000,133.000000,133.000000,125.695374,0
2012-06-28,133.000000,133.000000,133.000000,133.000000,125.695374,0
2012-06-29,133.000000,133.000000,133.000000,133.000000,125.695374,0
2012-07-02,133.000000,133.000000,133.000000,133.000000,125.695374,0
2012-07-03,133.000000,133.000000,133.000000,133.000000,125.695374,0
2012-07-04,133.000000,133.000000,133.000000,133.000000,125.695374,0
2012-07-05,133.000000,133.000000,133.000000,133.000000,125.695374,0
2012-07-06,133.000000,133.000000,133.000000,133.000000,125.695374,0
2012-07-10,133.000000,133.000000,133.000000,133.000000,125.695374,0
2012-07-11,133.000000,133.000000,133.000000,133.000000,125.695374,0
2012-07-12,138.559998,138.559998,138.559998,138.559998,130.949982,100
2012-07-13,138.559998,138.559998,138.559998,138.559998,130.949982,0
2012-07-16,138.559998,138.559998,138.559998,138.559998,130.949982,0
2012-07-17,138.559998,138.559998,138.559998,138.559998,130.949982,0
2012-07-18,138.559998,138.559998,138.559998,138.559998,130.949982,0
2012-07-19,138.559998,138.559998,138.559998,138.559998,130.949982,0
2012-07-20,138.559998,138.559998,138.559998,138.559998,130.949982,0
2012-07-23,138.559998,138.559998,138.559998,138.559998,130.949982,0
2012-07-24,138.559998,138.559998,138.559998,138.559998,130.949982,0
2012-07-25,138.559998,138.559998,138.559998,138.559998,130.949982,0
2012-07-26,138.559998,138.559998,138.559998,138.559998,130.949982,0
2012-07-27,140.589996,140.589996,140.589996,140.589996,132.868515,100
2012-07-30,140.589996,140.589996,140.589996,140.589996,132.868515,0
2012-07-31,140.589996,140.589996,140.589996,140.589996,132.868515,0
2012-08-01,140.589996,140.589996,140.589996,140.589996,132.868515,0
2012-08-02,140.589996,140.589996,140.589996,140.589996,132.868515,0
2012-08-03,140.589996,140.589996,140.589996,140.589996,132.868515,0
2012-08-06,140.589996,140.589996,140.589996,140.589996,132.868515,0
2012-08-07,138.449997,138.449997,138.449997,138.449997,130.846054,100
2012-08-08,138.449997,138.449997,138.449997,138.449997,130.846054,0
2012-08-09,138.449997,138.449997,138.449997,138.449997,130.846054,0
2012-08-10,138.449997,138.449997,138.449997,138.449997,130.846054,0
2012-08-13,138.449997,138.449997,138.449997,138.449997,130.846054,0
2012-08-14,138.449997,138.449997,138.449997,138.449997,130.846054,0
2012-08-15,138.449997,138.449997,138.449997,138.449997,130.846054,0
2012-08-16,138.449997,138.449997,138.449997,138.449997,130.846054,0
2012-08-17,138.449997,138.449997,138.449997,138.449997,130.846054,0
2012-08-20,138.449997,138.449997,138.449997,138.449997,130.846054,0
2012-08-21,138.449997,138.449997,138.449997,138.449997,130.846054,0
2012-08-22,138.449997,138.449997,138.449997,138.449997,130.846054,0
2012-08-23,138.449997,138.449997,138.449997,138.449997,130.846054,0
2012-08-24,138.449997,138.449997,138.449997,138.449997,132.018112,0
2012-08-27,138.449997,138.449997,138.449997,138.449997,132.018112,0
2012-08-28,138.449997,138.449997,138.449997,138.449997,132.018112,0
2012-08-29,138.449997,138.449997,138.449997,138.449997,132.018112,0
2012-08-30,138.449997,138.449997,138.449997,138.449997,132.018112,0
2012-08-31,138.449997,138.449997,138.449997,138.449997,132.018112,0
2012-09-03,138.449997,138.449997,138.449997,138.449997,132.018112,0
2012-09-04,138.449997,138.449997,138.449997,138.449997,132.018112,0
2012-09-05,137.699997,137.699997,137.699997,137.699997,131.302933,100
2012-09-06,137.699997,137.699997,137.699997,137.699997,131.302933,0
2012-09-10,137.699997,137.699997,137.699997,137.699997,131.302933,0
2012-09-11,137.699997,137.699997,137.699997,137.699997,131.302933,0
2012-09-12,137.699997,137.699997,137.699997,137.699997,131.302933,0
2012-09-13,137.699997,137.699997,137.699997,137.699997,131.302933,0
2012-09-14,137.699997,137.699997,137.699997,137.699997,131.302933,0
2012-09-17,137.699997,137.699997,137.699997,137.699997,131.302933,0
2012-09-18,137.699997,137.699997,137.699997,137.699997,131.302933,0
2012-09-19,137.699997,137.699997,137.699997,137.699997,131.302933,0
2012-09-20,137.699997,137.699997,137.699997,137.699997,131.302933,0
2012-09-21,140.110001,140.110001,140.110001,140.110001,133.600998,100
2012-09-24,140.110001,140.110001,140.110001,140.110001,133.600998,0
2012-09-25,140.110001,140.110001,140.110001,140.110001,133.600998,0
2012-09-26,140.110001,140.110001,140.110001,140.110001,133.600998,0
2012-09-27,140.110001,140.110001,140.110001,140.110001,133.600998,0
2012-09-28,140.110001,140.110001,140.110001,140.110001,133.600998,0
2012-10-01,140.110001,140.110001,140.110001,140.110001,133.600998,0
2012-10-02,140.110001,140.110001,140.110001,140.110001,133.600998,0
2012-10-03,140.110001,140.110001,140.110001,140.110001,133.600998,0
2012-10-04,140.110001,140.110001,140.110001,140.110001,133.600998,0
2012-10-05,140.110001,140.110001,140.110001,140.110001,133.600998,0
2012-10-08,140.110001,140.110001,140.110001,140.110001,133.600998,0
2012-10-09,140.110001,140.110001,140.110001,140.110001,133.600998,0
2012-10-10,140.110001,140.110001,140.110001,140.110001,133.600998,0
2012-10-11,140.110001,140.110001,140.110001,140.110001,133.600998,0
2012-10-15,140.110001,140.110001,140.110001,140.110001,133.600998,0
2012-10-16,140.110001,140.110001,140.110001,140.110001,133.600998,0
2012-10-17,140.850006,144.440002,140.850006,144.279999,137.577286,1100
2012-10-18,144.279999,144.279999,144.279999,144.279999,137.577286,0
2012-10-19,144.279999,144.279999,144.279999,144.279999,137.577286,0
2012-10-22,144.279999,144.279999,144.279999,144.279999,137.577286,0
2012-10-23,144.279999,144.279999,144.279999,144.279999,137.577286,0
2012-10-24,144.500000,144.500000,144.500000,144.500000,137.787048,500
2012-10-25,144.500000,144.500000,144.500000,144.500000,137.787048,0
2012-10-26,144.500000,144.500000,144.500000,144.500000,137.787048,0
2012-10-29,144.500000,144.500000,144.500000,144.500000,137.787048,0
2012-10-30,144.500000,144.500000,144.500000,144.500000,137.787048,0
2012-10-31,144.500000,144.500000,144.500000,144.500000,137.787048,0
2012-11-01,144.500000,144.500000,144.500000,144.500000,137.787048,0
2012-11-05,144.500000,144.500000,144.500000,144.500000,137.787048,0
2012-11-06,144.500000,144.500000,144.500000,144.500000,137.787048,0
2012-11-07,144.500000,144.500000,144.500000,144.500000,137.787048,0
2012-11-08,144.500000,144.500000,144.500000,144.500000,137.787048,0
2012-11-09,144.500000,144.500000,144.500000,144.500000,137.787048,0
2012-11-12,144.500000,144.500000,144.500000,144.500000,137.787048,0
2012-11-13,144.500000,144.500000,144.500000,144.500000,137.787048,0
2012-11-14,144.500000,144.500000,144.500000,144.500000,137.787048,0
2012-11-16,144.500000,144.500000,144.500000,144.500000,137.787048,0
2012-11-19,144.889999,144.889999,144.889999,144.889999,138.158920,100
2012-11-21,144.889999,144.889999,144.889999,144.889999,138.158920,0
2012-11-22,144.889999,144.889999,144.889999,144.889999,138.158920,0
2012-11-23,144.889999,144.889999,144.889999,144.889999,139.376526,0
2012-11-26,144.479996,144.479996,144.479996,144.479996,138.982117,100
2012-11-27,144.479996,144.479996,144.479996,144.479996,138.982117,0
2012-11-28,144.479996,144.479996,144.479996,144.479996,138.982117,0
2012-11-29,144.479996,144.479996,144.479996,144.479996,138.982117,0
2012-11-30,144.479996,144.479996,144.479996,144.479996,138.982117,0
2012-12-03,144.479996,144.479996,144.479996,144.479996,138.982117,0
2012-12-04,144.479996,144.479996,144.479996,144.479996,138.982117,0
2012-12-05,144.479996,144.479996,144.479996,144.479996,138.982117,0
2012-12-06,144.479996,144.479996,144.479996,144.479996,138.982117,0
2012-12-07,147.460007,147.460007,147.460007,147.460007,141.848724,900
2012-12-10,147.460007,147.460007,147.460007,147.460007,141.848724,0
2012-12-11,147.460007,147.460007,147.460007,147.460007,141.848724,0
2012-12-12,147.460007,147.460007,147.460007,147.460007,141.848724,0
2012-12-13,147.460007,147.460007,147.460007,147.460007,141.848724,0
